|scenario_set|         MST|            features|prediction|30min|60min|90min|120min|
|           0|1.67972736E9|[1.67972736E9,542...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972742E9|[1.67972742E9,542...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972748E9|[1.67972748E9,543...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972754E9|[1.67972754E9,534...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0| 1.6797276E9|[1.6797276E9,402....|       8.0|  8.0|  8.0|  8.0|   8.0|
|           0|1.67972766E9|[1.67972766E9,547...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972772E9|[1.67972772E9,535...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972778E9|[1.67972778E9,539...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972784E9|[1.67972784E9,550...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0| 1.6797279E9|[1.6797279E9,551....|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972796E9|[1.67972796E9,553...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972802E9|[1.67972802E9,545...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972808E9|[1.67972808E9,533...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972814E9|[1.67972814E9,530...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0| 1.6797282E9|[1.6797282E9,495....|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972826E9|[1.67972826E9,537...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972832E9|[1.67972832E9,550...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972838E9|[1.67972838E9,506...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972844E9|[1.67972844E9,521...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0| 1.6797285E9|[1.6797285E9,532....|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972856E9|[1.67972856E9,537...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972862E9|[1.67972862E9,543...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972868E9|[1.67972868E9,535...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972874E9|[1.67972874E9,525...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0| 1.6797288E9|[1.6797288E9,530....|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972886E9|[1.67972886E9,528...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972892E9|[1.67972892E9,520...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972898E9|[1.67972898E9,514...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972904E9|[1.67972904E9,515...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0| 1.6797291E9|[1.6797291E9,521....|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972916E9|[1.67972916E9,520...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972922E9|[1.67972922E9,518...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972928E9|[1.67972928E9,516...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972934E9|[1.67972934E9,517...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0| 1.6797294E9|[1.6797294E9,536....|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972946E9|[1.67972946E9,550...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972952E9|[1.67972952E9,556...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972958E9|[1.67972958E9,552...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972964E9|[1.67972964E9,547...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0| 1.6797297E9|[1.6797297E9,538....|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972976E9|[1.67972976E9,527...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972982E9|[1.67972982E9,497...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972988E9|[1.67972988E9,478...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67972994E9|[1.67972994E9,459...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|   1.67973E9|[1.67973E9,454.93...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973006E9|[1.67973006E9,474...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973012E9|[1.67973012E9,513...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973018E9|[1.67973018E9,524...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973024E9|[1.67973024E9,524...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0| 1.6797303E9|[1.6797303E9,519....|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973036E9|[1.67973036E9,517...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973042E9|[1.67973042E9,511...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973048E9|[1.67973048E9,511...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973054E9|[1.67973054E9,512...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0| 1.6797306E9|[1.6797306E9,513....|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973066E9|[1.67973066E9,514...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973072E9|[1.67973072E9,315...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973078E9|[1.67973078E9,199...|       2.0|  2.0|  2.0|  2.0|   2.0|
|           0|1.67973084E9|[1.67973084E9,135...|      96.0| 96.0| 96.0| 96.0|  96.0|
|           0| 1.6797309E9|[1.6797309E9,354....|       8.0|  8.0|  8.0|  8.0|   8.0|
|           0|1.67973096E9|[1.67973096E9,502...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973102E9|[1.67973102E9,499...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973108E9|[1.67973108E9,497...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973114E9|[1.67973114E9,490...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0| 1.6797312E9|[1.6797312E9,476....|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973126E9|[1.67973126E9,491...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973132E9|[1.67973132E9,493...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973138E9|[1.67973138E9,491...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973144E9|[1.67973144E9,480...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0| 1.6797315E9|[1.6797315E9,477....|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973156E9|[1.67973156E9,472...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973162E9|[1.67973162E9,476...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973168E9|[1.67973168E9,482...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973174E9|[1.67973174E9,477...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0| 1.6797318E9|[1.6797318E9,475....|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973186E9|[1.67973186E9,471...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973192E9|[1.67973192E9,464...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973198E9|[1.67973198E9,472...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973204E9|[1.67973204E9,472...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0| 1.6797321E9|[1.6797321E9,473....|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973216E9|[1.67973216E9,471...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973222E9|[1.67973222E9,472...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973228E9|[1.67973228E9,470...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           0|1.67973234E9|[1.67973234E9,264...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1| 1.6797114E9|[1.6797114E9,79.0...|       1.0|  1.0|  1.0|  1.0|   1.0|
|           1|1.67971146E9|[1.67971146E9,81....|       5.0|  5.0|  5.0|  5.0|   5.0|
|           1|1.67971152E9|[1.67971152E9,84....|       5.0|  5.0|  5.0|  5.0|   5.0|
|           1|1.67971158E9|[1.67971158E9,86....|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971164E9|[1.67971164E9,89....|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1| 1.6797117E9|[1.6797117E9,92.2...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971176E9|[1.67971176E9,95....|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971182E9|[1.67971182E9,97....|       5.0|  5.0|  5.0|  5.0|   5.0|
|           1|1.67971188E9|[1.67971188E9,100...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971194E9|[1.67971194E9,103...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|  1.679712E9|[1.679712E9,106.1...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971206E9|[1.67971206E9,108...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971212E9|[1.67971212E9,111...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971218E9|[1.67971218E9,114...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971224E9|[1.67971224E9,117...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1| 1.6797123E9|[1.6797123E9,119....|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971236E9|[1.67971236E9,123...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971242E9|[1.67971242E9,126...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971248E9|[1.67971248E9,128...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971254E9|[1.67971254E9,131...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1| 1.6797126E9|[1.6797126E9,134....|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971266E9|[1.67971266E9,137...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971272E9|[1.67971272E9,141...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971278E9|[1.67971278E9,144...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971284E9|[1.67971284E9,146...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1| 1.6797129E9|[1.6797129E9,149....|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971296E9|[1.67971296E9,152...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971302E9|[1.67971302E9,155...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971308E9|[1.67971308E9,158...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971314E9|[1.67971314E9,161...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1| 1.6797132E9|[1.6797132E9,164....|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971326E9|[1.67971326E9,167...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971332E9|[1.67971332E9,170...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971338E9|[1.67971338E9,173...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971344E9|[1.67971344E9,176...|       9.0|  9.0|  9.0|  9.0|   9.0|
|           1| 1.6797135E9|[1.6797135E9,179....|       9.0|  9.0|  9.0|  9.0|   9.0|
|           1|1.67971356E9|[1.67971356E9,182...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971362E9|[1.67971362E9,185...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971368E9|[1.67971368E9,187...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971374E9|[1.67971374E9,190...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1| 1.6797138E9|[1.6797138E9,193....|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971386E9|[1.67971386E9,196...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971392E9|[1.67971392E9,199...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971398E9|[1.67971398E9,202...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971404E9|[1.67971404E9,205...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1| 1.6797141E9|[1.6797141E9,208....|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971416E9|[1.67971416E9,211...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971422E9|[1.67971422E9,213...|       7.0|  7.0|  7.0|  7.0|   7.0|
|           1|1.67971428E9|[1.67971428E9,216...|       9.0|  9.0|  9.0|  9.0|   9.0|
|           1|1.67971434E9|[1.67971434E9,219...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1| 1.6797144E9|[1.6797144E9,221....|       9.0|  9.0|  9.0|  9.0|   9.0|
|           1|1.67971446E9|[1.67971446E9,224...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           1|1.67971452E9|[1.67971452E9,226...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971458E9|[1.67971458E9,229...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           1|1.67971464E9|[1.67971464E9,231...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           1| 1.6797147E9|[1.6797147E9,234....|      10.0| 10.0| 10.0| 10.0|  10.0|
|           1|1.67971476E9|[1.67971476E9,237...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           1|1.67971482E9|[1.67971482E9,240...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           1|1.67971488E9|[1.67971488E9,243...|       9.0|  9.0|  9.0|  9.0|   9.0|
|           1|1.67971494E9|[1.67971494E9,246...|       9.0|  9.0|  9.0|  9.0|   9.0|
|           1|  1.679715E9|[1.679715E9,249.3...|       9.0|  9.0|  9.0|  9.0|   9.0|
|           1|1.67971506E9|[1.67971506E9,252...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           1|1.67971512E9|[1.67971512E9,255...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           1|1.67971518E9|[1.67971518E9,258...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           1|1.67971524E9|[1.67971524E9,260...|       9.0|  9.0|  9.0|  9.0|   9.0|
|           1| 1.6797153E9|[1.6797153E9,263....|      10.0| 10.0| 10.0| 10.0|  10.0|
|           1|1.67971536E9|[1.67971536E9,266...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971542E9|[1.67971542E9,268...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           1|1.67971548E9|[1.67971548E9,271...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971554E9|[1.67971554E9,274...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1| 1.6797156E9|[1.6797156E9,277....|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971566E9|[1.67971566E9,280...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971572E9|[1.67971572E9,283...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971578E9|[1.67971578E9,286...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971584E9|[1.67971584E9,288...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1| 1.6797159E9|[1.6797159E9,291....|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971596E9|[1.67971596E9,294...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971602E9|[1.67971602E9,296...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971608E9|[1.67971608E9,299...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971614E9|[1.67971614E9,301...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1| 1.6797162E9|[1.6797162E9,303....|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971626E9|[1.67971626E9,306...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971632E9|[1.67971632E9,308...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971638E9|[1.67971638E9,311...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971644E9|[1.67971644E9,313...|       9.0|  9.0|  9.0|  9.0|   9.0|
|           1| 1.6797165E9|[1.6797165E9,316....|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971656E9|[1.67971656E9,319...|       9.0|  9.0|  9.0|  9.0|   9.0|
|           1|1.67971662E9|[1.67971662E9,321...|       9.0|  9.0|  9.0|  9.0|   9.0|
|           1|1.67971668E9|[1.67971668E9,324...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971674E9|[1.67971674E9,326...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           1| 1.6797168E9|[1.6797168E9,329....|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971686E9|[1.67971686E9,331...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971692E9|[1.67971692E9,334...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971698E9|[1.67971698E9,336...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971704E9|[1.67971704E9,339...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1| 1.6797171E9|[1.6797171E9,341....|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971716E9|[1.67971716E9,343...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971722E9|[1.67971722E9,346...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971728E9|[1.67971728E9,348...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971734E9|[1.67971734E9,351...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1| 1.6797174E9|[1.6797174E9,353....|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971746E9|[1.67971746E9,356...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971752E9|[1.67971752E9,358...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971758E9|[1.67971758E9,361...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971764E9|[1.67971764E9,363...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1| 1.6797177E9|[1.6797177E9,365....|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971776E9|[1.67971776E9,368...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971782E9|[1.67971782E9,370...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971788E9|[1.67971788E9,372...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971794E9|[1.67971794E9,375...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|  1.679718E9|[1.679718E9,377.4...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971806E9|[1.67971806E9,379...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971812E9|[1.67971812E9,381...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971818E9|[1.67971818E9,384...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971824E9|[1.67971824E9,385...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1| 1.6797183E9|[1.6797183E9,388....|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971836E9|[1.67971836E9,390...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971842E9|[1.67971842E9,391...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971848E9|[1.67971848E9,393...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971854E9|[1.67971854E9,396...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1| 1.6797186E9|[1.6797186E9,398....|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971866E9|[1.67971866E9,400...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971872E9|[1.67971872E9,402...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971878E9|[1.67971878E9,403...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971884E9|[1.67971884E9,405...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1| 1.6797189E9|[1.6797189E9,408....|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971896E9|[1.67971896E9,410...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971902E9|[1.67971902E9,412...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971908E9|[1.67971908E9,414...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971914E9|[1.67971914E9,415...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1| 1.6797192E9|[1.6797192E9,416....|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971926E9|[1.67971926E9,418...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971932E9|[1.67971932E9,421...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971938E9|[1.67971938E9,423...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971944E9|[1.67971944E9,425...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1| 1.6797195E9|[1.6797195E9,426....|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971956E9|[1.67971956E9,427...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971962E9|[1.67971962E9,430...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971968E9|[1.67971968E9,432...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971974E9|[1.67971974E9,433...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1| 1.6797198E9|[1.6797198E9,435....|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971986E9|[1.67971986E9,437...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971992E9|[1.67971992E9,438...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67971998E9|[1.67971998E9,440...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67972004E9|[1.67972004E9,441...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1| 1.6797201E9|[1.6797201E9,443....|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67972016E9|[1.67972016E9,444...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           1|1.67972022E9|[1.67972022E9,445...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           1|1.67972028E9|[1.67972028E9,447...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           1|1.67972034E9|[1.67972034E9,449...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           1| 1.6797204E9|[1.6797204E9,451....|      10.0| 10.0| 10.0| 10.0|  10.0|
|           1|1.67972046E9|[1.67972046E9,454...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           1|1.67972052E9|[1.67972052E9,455...|       9.0|  9.0|  9.0|  9.0|   9.0|
|           1|1.67972058E9|[1.67972058E9,457...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           1|1.67972064E9|[1.67972064E9,458...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           1| 1.6797207E9|[1.6797207E9,459....|      10.0| 10.0| 10.0| 10.0|  10.0|
|           1|1.67972076E9|[1.67972076E9,461...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67972082E9|[1.67972082E9,464...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           1|1.67972088E9|[1.67972088E9,465...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           1|1.67972094E9|[1.67972094E9,466...|      10.0| 10.0| 10.0| 10.0|  10.0|
|           1|  1.679721E9|[1.679721E9,468.2...|       8.0|  8.0|  8.0|  8.0|   8.0|
|           1|1.67972106E9|[1.67972106E9,469...|       9.0|  9.0|  9.0|  9.0|   9.0|
